pmid;cuis
3089405;"[""C2825407:1"",""C0205195:1"",""C0546834:5"",""C0042153:1"",""C0497327:2"",""C1274040:1"",""C0229992:1"",""C1457887:1"",""C0205164:1"",""C1280500:1"",""C1279919:1"",""C0205370:1"",""C0033920:1"",""C0262485:4"",""C0040395:1"",""C0002395:2"",""C0205307:1"",""C0011265:1"",""C1527148:1"",""C0205449:1"",""C1292856:2"",""C1518422:1"",""C1704258:1"",""C0086143:1"",""C0001614:1"",""C0205329:1"",""C0449774:2"",""C0013819:1"",""C0522213:1"",""C0043210:1"",""C0205547:1"",""C0348080:1"",""C0205246:1"",""C1446409:1"",""C1880157:1"",""C0439834:1"",""C0429410:1"",""C0580836:1"",""C0439793:2"",""C0439234:2"",""C0439717:1""]"
9347932;"[""C1561491:1"",""C0599155:1"",""C1833334:1"",""C0439849:1"",""C0006556:2"",""C3816499:1"",""C0017337:3"",""C0241888:1"",""C1418985:1"",""C0026882:4"",""C2347026:1"",""C0299212:1"",""C0684224:1"",""C0243031:2"",""C1418986:1"",""C1882348:1"",""C0525038:2"",""C1334043:1"",""C0012634:1"",""C1279919:1"",""C0439064:1"",""C0750901:1"",""C0868928:1"",""C0528480:1"",""C0205448:1""]"
10643896;"[""C0205422:1"",""C1882417:1"",""C1521798:2"",""C1708715:4"",""C0454714:1"",""C0494463:1"",""C0052198:1"",""C1710133:2"",""C1521805:1"",""C0085537:1"",""C1709269:3"",""C0003595:2"",""C0001675:2"",""C0007667:4"",""C0439234:1"",""C0439603:2"",""C0002085:2"",""C0030705:3"",""C0442808:1"",""C0042960:1"",""C0449774:1"",""C0205847:2"",""C0205250:3"",""C0022277:1"",""C0037724:1"",""C3842583:1"",""C0686750:1"",""C0017270:3"",""C1517526:1""]"
28870543;"[""C0449450:1"",""C1511790:1"",""C0336791:1"",""C0439801:1"",""C0205352:1"",""C1517586:1"",""C1521970:1"",""C0439834:1"",""C1521828:1"",""C0872350:1"",""C0042295:1"",""C0920472:1"",""C0205132:1"",""C0022702:2"",""C1521840:1"",""C3266812:1"",""C0012222:1"",""C1511726:2"",""C0023866:1"",""C0557351:1"",""C0171484:3"",""C0002395:2"",""C1628982:3"",""C0449445:1"",""C0033268:1"",""C0030705:1"",""C0459385:1"",""C0182400:1"",""C1527148:1"",""C0012634:1"",""C0449851:1"",""C1881839:1"",""C0127400:1"",""C2003903:1"",""C1537026:1"",""C3245505:1"",""C0006901:1"",""C0392760:1"",""C0015320:1"",""C2363430:1"",""C0184661:1"",""C0205448:2"",""C1522138:1"",""C0220825:1"",""C2121079:1"",""C0205177:1"",""C0449258:1"",""C0002716:1"",""C0015127:1"",""C1555307:1"",""C0178476:1"",""C0030956:2"",""C0205393:1"",""C0038215:1"",""C0243077:1"",""C0014442:2"",""C0497327:1"",""C0678226:1"",""C1705242:1"",""C1718097:1""]"
18348684;"[""C3245505:1"",""C0442874:1"",""C1521840:2"",""C0242738:1"",""C0443264:1"",""C0013203:3"",""C1512513:1"",""C0233820:1"",""C0684224:1"",""C0231193:1"",""C0023866:3"",""C0006826:3"",""C1705803:1"",""C0039796:1"",""C0002395:2"",""C0205250:1"",""C0030351:1"",""C1274040:1"",""C0431085:1"",""C0087111:1"",""C0452250:1"",""C0205448:1"",""C0205245:1"",""C1138432:1"",""C0034036:1"",""C0449913:1"",""C0596902:4"",""C0750901:1"",""C1880022:1"",""C1411877:1"",""C0031437:1"",""C0086418:1"",""C0025249:1"",""C0040223:1"",""C0205164:1"",""C0018951:1"",""C0596991:1"",""C0334227:1"",""C0007634:1"",""C3161035:1"",""C0027769:1"",""C3714787:1"",""C0332185:1"",""C0016884:1"",""C0010868:1"",""C0206745:1"",""C1710028:1"",""C1412061:5"",""C1956421:2"",""C1999230:1"",""C0012634:1"",""C0542341:1"",""C1527148:1"",""C1707478:1"",""C0596846:1"",""C1515655:1"",""C0752046:2"",""C0026969:2""]"
22453944;"[""C0023185:1"",""C0542341:4"",""C0006685:1"",""C0030664:1"",""C0035295:1"",""C0022023:1"",""C0025260:1"",""C0205164:1"",""C0178735:1"",""C1947931:1"",""C0086418:1"",""C0425583:1"",""C1706852:1"",""C1631597:1"",""C0205463:2"",""C0007603:1"",""C0012634:3"",""C0678594:1"",""C0596235:1"",""C0054493:1"",""C0175996:1"",""C0541840:1"",""C1419778:8"",""C0349788:2"",""C0026882:1"",""C0033684:1"",""C0751951:1"",""C0439799:2"",""C0002395:1"",""C0024591:1"",""C0127400:1"",""C0003811:1"",""C1328819:1"",""C1518422:1"",""C0221099:1"",""C1704675:1""]"
3791064;"[""C0006104:1"",""C1265611:1"",""C0012634:2"",""C0439640:1"",""C1522240:1"",""C1850496:1"",""C0205146:1"",""C0032167:1"",""C1527428:1"",""C3496509:1"",""C1281026:1"",""C0001811:1"",""C0205314:1"",""C0001779:1"",""C0086418:1"",""C0027882:3"",""C1514485:1"",""C1284077:1"",""C0392756:1"",""C0228249:1"",""C0018270:1"",""C0011305:1"",""C0205447:1"",""C0442801:1"",""C0231186:3"",""C1522408:1"",""C0596630:1"",""C1517945:1"",""C0205307:3"",""C0205448:1"",""C1709683:1"",""C0439849:1"",""C0002395:1""]"
12460542;"[""C0439849:1"",""C0015272:1"",""C0392747:1"",""C0010656:1"",""C0027882:3"",""C0699748:1"",""C0007600:1"",""C0010572:1"",""C1881189:1"",""C0750901:1"",""C0534519:1"",""C1516312:1"",""C0026882:3"",""C0079419:1"",""C0006675:1"",""C0012860:5"",""C0033671:1"",""C1279919:1"",""C0007974:1"",""C1816452:1"",""C0332464:1"",""C1883709:1"",""C0127400:1"",""C0597304:1"",""C0521390:1"",""C1254351:1"",""C1120859:1"",""C2986918:1"",""C1518422:1"",""C0205263:2"",""C1999216:1"",""C0911469:1"",""C0012854:1"",""C1701901:1"",""C0162493:1"",""C0241888:1"",""C0442805:1"",""C0026809:1"",""C0277785:1"",""C2827424:1"",""C0596235:4"",""C0007634:3"",""C0030946:1"",""C0033414:1"",""C2244223:1"",""C0175996:2"",""C0441471:1"",""C1418985:7"",""C0243077:1"",""C0006785:1"",""C0299212:1"",""C0001779:1"",""C0020517:1"",""C0014239:1"",""C0019564:1"",""C0085262:1"",""C3840786:1"",""C0011065:2"",""C0596988:5"",""C1516044:1""]"
26289409;"[""C0150312:1"",""C0017337:1"",""C2986560:1"",""C0276496:1"",""C1707520:1"",""C0150103:1"",""C0033684:1"",""C0237881:2"",""C0024420:1"",""C0497327:1"",""C0030705:9"",""C1446409:2"",""C0030956:1"",""C0017431:11"",""C0085400:1"",""C2986479:1"",""C0439234:1"",""C0332148:1"",""C0002198:1"",""C0002085:2"",""C0079189:1"",""C1334122:12"",""C2827758:1"",""C0017454:1"",""C0087111:2"",""C0205210:1"",""C0936012:2"",""C0028630:1"",""C0333463:1"",""C0220781:2"",""C0242538:1"",""C0150904:1"",""C0021760:2"",""C1274040:2"",""C0006104:2"",""C1948066:1"",""C1825598:1"",""C0035648:1"",""C3538933:1"",""C0678951:1"",""C3247466:1"",""C0002395:2"",""C0205160:1"",""C0205250:2"",""C0439603:1"",""C0439855:1"",""C1837655:1"",""C0205422:1"",""C0611285:1"",""C0649350:4"",""C0699748:1"",""C0012634:1"",""C0242492:1"",""C1709707:1"",""C0439849:2"",""C2948600:1"",""C0332149:1"",""C1522577:1"",""C2603343:1"",""C0282411:1"",""C1522166:1"",""C0033413:1"",""C1412046:9"",""C0442808:1"",""C0683154:1"",""C0450367:1"",""C0031325:1"",""C0002716:1""]"
15119738;"[""C1418985:3"",""C0700321:1"",""C0241888:1"",""C1364818:2"",""C1518422:1"",""C1706907:1"",""C0008664:1"",""C2347026:1"",""C0002395:1"",""C0449719:1"",""C0030956:1"",""C0008656:1"",""C0231220:1"",""C3538722:4"",""C0205161:1"",""C0276496:1"",""C0008651:1"",""C0314603:2"",""C0332282:1"",""C0015295:1"",""C0796357:1"",""C0085151:1"",""C0205147:1"",""C1418986:1"",""C2603343:1"",""C0596611:1"",""C1527180:1"",""C0205171:1"",""C3247466:1"",""C0010210:1"",""C0599155:1"",""C0442824:1"",""C0596142:1"",""C1407029:1"",""C0750901:1"",""C3816499:1"",""C0017337:3"",""C0376554:1"",""C2986471:1"",""C0868928:1"",""C0026882:2""]"
9694871;"[""C1442162:1"",""C0078939:1"",""C0205437:1"",""C1705543:2"",""C0596988:4"",""C1883559:1"",""C0333118:1"",""C0205171:1"",""C0025033:2"",""C0441712:1"",""C1305923:1"",""C0205088:4"",""C0205393:1"",""C0007634:6"",""C1522492:1"",""C0443225:4"",""C0475311:2"",""C0299212:1"",""C0445247:1"",""C1518422:1"",""C0033268:1"",""C0033414:1"",""C0026882:5"",""C0276496:1"",""C1280500:1"",""C0348078:1"",""C0006556:1"",""C0205447:1"",""C0441889:1"",""C0241888:1"",""C1444754:4"",""C0036537:1"",""C0683454:2"",""C0872078:1"",""C0680220:1"",""C1705920:1"",""C1704675:1"",""C0525038:1"",""C1564139:1"",""C1709915:1"",""C2746065:1"",""C0017337:2"",""C0233820:1"",""C0806909:1"",""C0332255:2"",""C0679729:1"",""C1521991:1"",""C0750901:1"",""C1511726:1"",""C1708096:1""]"
18931664;"[""C2003903:1"",""C1880018:1"",""C0441833:1"",""C0596988:1"",""C0597298:1"",""C0031715:1"",""C0205177:1"",""C0010453:1"",""C0547070:1"",""C1441547:1"",""C0199176:1"",""C1701901:1"",""C1545588:1"",""C0205263:1"",""C0521390:1"",""C0031667:1"",""C0442805:3"",""C0025260:1"",""C0314603:1"",""C0277785:1"",""C0699748:1"",""C0440746:1"",""C0002395:3"",""C0027361:1"",""C0015684:2"",""C0205216:1"",""C0086418:1"",""C3540622:6"",""C0026809:3"",""C0078939:1"",""C0003695:1"",""C1284077:1"",""C0023185:1"",""C0025936:1"",""C1880177:1"",""C0276496:1"",""C0205161:1"",""C0332464:1"",""C0085151:1"",""C0087130:1"",""C0001554:1"",""C1628982:2"",""C1512045:1"",""C1522240:1"",""C0004927:1"",""C1515926:1"",""C0392756:1"",""C1705543:4"",""C0870883:1"",""C0021368:1"",""C1855073:1"",""C1879547:1"",""C2987487:1""]"
8687018;"[""C0443225:1"",""C0003250:2"",""C0205469:1"",""C0205447:1"",""C0030705:1"",""C0002722:1"",""C1420510:4"",""C3843716:2"",""C0002395:1"",""C0205219:2"",""C0205265:1"",""C0005863:1"",""C2363430:1"",""C0237753:1"",""C0333562:1"",""C0150312:1"",""C0039082:1"",""C1274040:1"",""C0007776:1"",""C0442821:1"",""C0549177:1"",""C0205314:1"",""C0007704:1"",""C0205171:1"",""C0006104:2"",""C0038636:1"",""C0332269:1"",""C0868928:1"",""C1167622:1"",""C2347026:1"",""C1706803:1"",""C0596901:2"",""C1264626:1"",""C0597879:4"",""C0439166:1"",""C1705920:1"",""C0001792:1"",""C0205393:1"",""C0441889:1""]"
28355927;"[""C0284447:1"",""C0205370:1"",""C0205087:1"",""C2948600:1"",""C1527021:8"",""C0439836:4"",""C0013819:6"",""C0018017:1"",""C0442805:4"",""C0150103:1"",""C0443310:1"",""C0002395:1"",""C0242656:1"",""C1948027:8"",""C2603343:1"",""C1883708:1"",""C1533134:1"",""C1550501:4"",""C0011900:1"",""C0449911:1"",""C1637833:6"",""C2986815:1"",""C0936012:1"",""C0240805:1"",""C0221099:1"",""C1422662:6"",""C2346511:1"",""C0456389:1"",""C0585304:1"",""C1274040:1"",""C0449851:1"",""C0205314:1"",""C0028263:1"",""C0392756:4"",""C0205146:4"",""C1710082:4"",""C3714763:1"",""C0150098:1"",""C0001613:1"",""C3815527:8"",""C0332149:1"",""C0560005:16"",""C0332324:1"",""C0871939:1"",""C0449913:1"",""C1516691:1"",""C0205447:1"",""C0443202:4"",""C0006104:1"",""C1279901:1"",""C0040223:4"",""C0699680:1"",""C0043227:1"",""C1709793:1"",""C0205171:1"",""C0030705:12"",""C3830527:1"",""C2707008:4"",""C0175723:8"",""C1883073:1"",""C0449258:1"",""C1270972:1"",""C0729333:1"",""C1707489:4"",""C0205449:4"",""C0237400:1"",""C2346753:1"",""C1517001:1"",""C1707478:1"",""C1527428:1"",""C1882348:4""]"
22706880;"[""C0002395:1"",""C0497327:1"",""C0001811:3"",""C0521116:1"",""C0021149:1"",""C0441712:2"",""C0205436:2"",""C0699759:1"",""C1517586:1"",""C0205396:1"",""C3179302:1"",""C0086045:1"",""C0453861:1"",""C0014507:1"",""C0013109:1"",""C0009240:1"",""C1704787:1"",""C0870883:2"",""C0018684:1"",""C0025260:1"",""C1511726:1"",""C0012155:2"",""C2348867:1"",""C1515655:1"",""C0332185:1"",""C0449913:1"",""C0085732:1"",""C0205100:1"",""C0205410:1"",""C0003062:1"",""C1707391:1"",""C0086418:1"",""C0205463:1"",""C1515926:1"",""C1561607:1"",""C0441471:1"",""C0220798:1"",""C0035647:2"",""C1882365:1"",""C0001563:1"",""C0686907:1"",""C2346714:1"",""C1280519:1"",""C0205307:1"",""C0282575:1"",""C0001779:1"",""C1280500:1"",""C0376554:1"",""C1704735:1"",""C2603343:1"",""C1521798:1"",""C0030660:1"",""C0277793:1"",""C0815279:1"",""C1512806:1"",""C0524851:2"",""C0032088:1"",""C0242821:1"",""C0006104:5"",""C0205250:1"",""C0071649:8"",""C0680243:1"",""C3245505:2"",""C0032098:1"",""C0439064:1"",""C0443172:1"",""C0178693:1""]"
24166411;"[""C0018684:1"",""C0004398:1"",""C0205393:2"",""C1704259:1"",""C1067936:1"",""C0876934:3"",""C2348792:1"",""C2363430:1"",""C0231335:1"",""C0439509:1"",""C0870809:4"",""C0006104:2"",""C0205450:1"",""C0205419:5"",""C1335671:1"",""C1457887:1"",""C0442805:1"",""C0027361:2"",""C0031437:1"",""C2986479:2"",""C0205202:1"",""C0205469:1"",""C0814861:1"",""C1185740:1"",""C0392756:1"",""C1270972:1"",""C1515670:1"",""C0205448:1"",""C1537007:1"",""C0017262:3"",""C0599855:1"",""C1273869:1"",""C0743559:1"",""C1510880:1"",""C3496379:1"",""C0086418:1"",""C1280500:3"",""C1517331:1"",""C0205266:1"",""C2347026:3"",""C0017337:1"",""C0560005:1"",""C0035647:6"",""C0027816:1"",""C0494463:1"",""C0682708:3"",""C0001578:1"",""C1511545:1"",""C0611285:1"",""C0536670:1"",""C1722730:1"",""C3687794:2"",""C0085406:1"",""C0333463:1"",""C1825598:1"",""C0205210:1"",""C1427738:1"",""C0001779:5"",""C1517512:1"",""C0439064:2"",""C0449864:1"",""C1420312:7"",""C1882327:1"",""C3842591:1"",""C0015576:1""]"
16159306;"[""C2960235:1"",""C1299395:1"",""C0449851:1"",""C0016733:1"",""C2948600:1"",""C0449438:1"",""C0024908:1"",""C1273723:1"",""C1527148:1"",""C0001779:1"",""C1272703:2"",""C1446409:1"",""C1444641:1"",""C0234386:2"",""C0376554:1"",""C0034965:1"",""C0004376:1"",""C0441889:1"",""C0238767:1"",""C0442821:3"",""C2347946:1"",""C0560005:2"",""C0234621:2"",""C0004302:2"",""C0869014:1"",""C1280500:1"",""C1270972:4"",""C1516691:6"",""C3540678:7"",""C0205449:1"",""C0205250:2"",""C0597198:3"",""C3463820:1"",""C0042817:1"",""C0026649:2"",""C1882071:1"",""C0034980:1"",""C0443172:2"",""C0010439:2"",""C1706907:1"",""C0205197:1"",""C2827562:3"",""C1707478:1"",""C0205329:1"",""C0221099:1"",""C0449719:1"",""C0007765:1"",""C0027361:4"",""C0085732:2"",""C1514873:1"",""C0449913:1"",""C1708335:1"",""C0205147:3"",""C2963144:1"",""C0439825:1"",""C0205171:1"",""C2828360:2"",""C0871582:1"",""C0030705:10"",""C0205177:3"",""C0449774:1"",""C2926606:1"",""C0002395:1"",""C0695347:2"",""C0004268:2"",""C0332197:1"",""C0441833:1"",""C0439849:2"",""C0439792:1"",""C0392756:3"",""C2603343:1"",""C1881878:1"",""C0205146:1"",""C1518422:2"",""C1705242:1"",""C0018684:3"",""C2986479:1"",""C0521390:1"",""C0014406:1"",""C1301732:1""]"
28985720;"[""C0679657:1"",""C0683325:1"",""C0221099:1"",""C0682708:1"",""C0679575:4"",""C1882071:1"",""C0449935:1"",""C1273723:1"",""C0005898:1"",""C2826293:1"",""C2938912:1"",""C2363430:1"",""C1833300:1"",""C1278081:1"",""C0030705:6"",""C0006104:1"",""C1707478:1"",""C0205450:4"",""C0205172:1"",""C0002395:1"",""C0010101:1"",""C0205131:4"",""C1511726:1"",""C0598608:1"",""C1704243:1"",""C1825598:1"",""C0012222:6"",""C1185740:1"",""C0237855:6"",""C0042845:1"",""C0552389:4"",""C1705938:1"",""C1279901:1"",""C0004083:1"",""C1706907:1"",""C0392756:1"",""C0205095:1"",""C0439849:4"",""C1518422:1"",""C0019878:8"",""C1417635:1"",""C1521761:1"",""C1537007:4"",""C0302523:1"",""C0919676:12"",""C1428114:1"",""C0205266:4"",""C1274040:8"",""C0936012:6"",""C0205448:1"",""C0443264:1"",""C0597198:1"",""C0178638:4"",""C0457385:1"",""C1516691:8"",""C0205210:1"",""C0232804:1"",""C3279454:1"",""C0002045:1"",""C0225326:1"",""C0085406:1"",""C1707520:1"",""C0442038:1"",""C0443172:4"",""C0004268:1"",""C0870781:1"",""C0205164:4""]"
11048732;"[""C0015576:1"",""C1704259:1"",""C0010656:1"",""C0002395:1"",""C0006104:1"",""C1449651:1"",""C3714763:1"",""C0311448:1"",""C1882460:1"",""C0027882:2"",""C0337076:1"",""C0376515:1"",""C1660771:2"",""C2348205:1"",""C3266814:1"",""C0664613:2"",""C0027754:1"",""C1155502:1"",""C1511545:1"",""C0033684:1"",""C0808232:1"",""C0089793:1"",""C0678594:1"",""C0439064:1"",""C1159821:1"",""C0752312:1"",""C1521991:1"",""C1516341:1"",""C0007587:1"",""C0524851:3"",""C0164786:1""]"
15728175;"[""C0150312:1"",""C0205469:1"",""C1624602:2"",""C0376298:1"",""C0440252:1"",""C0450304:1"",""C0441471:1"",""C0023981:1"",""C0814225:1"",""C0026385:1"",""C2348205:1"",""C2603343:1"",""C0020971:1"",""C2926606:1"",""C0002395:1"",""C0032105:5"",""C1254351:1"",""C0039796:1"",""C3842587:1"",""C0004358:4"",""C2936349:1"",""C0597879:3"",""C1705920:1"",""C0332185:2"",""C0033684:1"",""C1749467:1"",""C0442739:1"",""C0206132:1"",""C0205251:1"",""C0006104:1"",""C0205227:1"",""C0004368:1"",""C0030705:3"",""C1413785:8"",""C0078939:1"",""C1705543:5"",""C1511726:1"",""C0681814:1""]"
21757907;"[""C0027361:1"",""C0205171:1"",""C0243095:1"",""C3532942:1"",""C0003595:1"",""C0011860:4"",""C0001779:1"",""C0449851:1"",""C2985465:2"",""C3842508:1"",""C0027977:1"",""C0598697:1"",""C0015031:1"",""C0439234:1"",""C1442488:1"",""C0332196:1"",""C0868928:3"",""C0205351:1"",""C1708715:6"",""C0009667:2"",""C0007820:1"",""C0494463:1"",""C1274040:1"",""C0013658:1"",""C3541329:1"",""C0497327:4"",""C2700446:1"",""C0580836:1"",""C0679646:1"",""C3843504:1"",""C1707478:1"",""C0035177:1"",""C3540473:1"",""C0936012:1"",""C0599755:2"",""C0439849:1"",""C3714552:1"",""C3854130:3""]"
1922963;"[""C0868928:1"",""C0299605:1"",""C0002395:1"",""C1517331:4"",""C1708096:1"",""C1519249:1"",""C1561491:1"",""C2745955:1"",""C0750901:1"",""C0220908:1"",""C0017337:1"",""C0085151:1"",""C0302523:1"",""C0017399:1"",""C0683971:1"",""C0205419:2"",""C0205307:2"",""C3817553:1"",""C0015576:1"",""C0026882:2"",""C0015295:2"",""C0002716:1"",""C0027361:1"",""C0750502:1""]"
20920580;"[""C0027740:1"",""C3161035:2"",""C0205108:1"",""C1521991:1"",""C0599779:1"",""C1880177:1"",""C0043457:5"",""C0205469:1"",""C1521970:1"",""C0017428:1"",""C1522492:1"",""C0449719:1"",""C1879313:1"",""C0205197:1"",""C0205146:1"",""C0033213:1"",""C0002395:1"",""C0814423:1"",""C1519606:1"",""C0086418:1"",""C0035168:1"",""C1709346:1"",""C1710548:1"",""C0814812:1"",""C0205555:1"",""C1880355:1"",""C0276496:1"",""C1299586:1"",""C0013935:1"",""C0012634:1"",""C0027765:1"",""C0087113:1"",""C0043227:1"",""C0524851:1"",""C1706852:1"",""C0017337:2"",""C0042567:1"",""C0329040:1"",""C0205393:1"",""C0582205:1"",""C0441471:1"",""C0439234:1""]"
25720414;"[""C0851285:2"",""C0007785:1"",""C0220898:1"",""C0242606:2"",""C0007820:1"",""C1517945:1"",""C0205332:1"",""C1801960:3"",""C0085220:1"",""C0449297:2"",""C0442856:3"",""C1704259:1"",""C0332183:1"",""C0221099:4"",""C1883709:1"",""C0205359:1"",""C0226004:1"",""C1512571:1"",""C0023866:1"",""C0002395:1"",""C1180033:1"",""C1948027:1"",""C0205147:1"",""C0441712:1"",""C0442165:1"",""C0007818:1"",""C0348080:1"",""C0439852:1"",""C0039155:1"",""C0033414:1"",""C0277785:1"",""C0002716:1"",""C1705483:1"",""C1280500:2"",""C0443264:1"",""C0598051:1"",""C2362652:1"",""C0005854:1"",""C0599668:1"",""C0450129:1"",""C0031084:1"",""C0013879:1"",""C0543488:1"",""C0005773:1"",""C1880018:1"",""C2987487:1"",""C0006104:1"",""C0242184:1"",""C3245505:2"",""C0003847:1"",""C0597640:7"",""C0030956:1"",""C2603343:1"",""C1521828:1"",""C0699748:1"",""C2346753:1"",""C0682708:1"",""C0205266:1"",""C0442805:1"",""C0579132:1"",""C0205210:1"",""C1517331:2"",""C0429622:1""]"
3075498;"[""C0033872:1"",""C0332152:1"",""C0011265:1"",""C0019665:2"",""C0035168:1"",""C0750502:1"",""C0043227:2"",""C1518422:1"",""C0439849:1"",""C0457385:1"",""C0002395:1"",""C2004062:1"",""C1261322:1"",""C1551988:1"",""C0205487:2"",""C0030351:2"",""C3714594:1"",""C2926606:1""]"
1392102;"[""C0027361:1"",""C1708760:1"",""C0011269:1"",""C0205454:1"",""C3827682:1"",""C0582205:1"",""C1624602:1"",""C0030705:2"",""C0005516:1"",""C0205447:1"",""C0750901:1"",""C0017626:3"",""C0004358:1"",""C2963171:1"",""C0475208:1"",""C1274040:1"",""C0441833:2"",""C0392079:1"",""C0002395:4"",""C2603343:1"",""C1882365:1"",""C1550501:1"",""C1518422:1"",""C0014441:1"",""C1151254:1"",""C0205436:1"",""C0476442:1"",""C0022885:1"",""C1831732:1""]"
11119687;"[""C0085151:1"",""C0205469:1"",""C1511726:2"",""C3538722:12"",""C0332462:1"",""C3247466:2"",""C0002716:1"",""C0026882:1"",""C0027361:1"",""C2754100:1"",""C1261322:1"",""C1519315:1"",""C0439064:1"",""C0012634:3"",""C1518422:1"",""C0007586:1"",""C0205422:2"",""C0596988:1"",""C0333463:1"",""C0205447:3"",""C0205088:1"",""C0027746:1"",""C0205396:1"",""C0031437:1"",""C2347086:3"",""C0276496:1"",""C0013080:1"",""C0002395:1"",""C0542341:3"",""C0033268:1"",""C0242210:1"",""C0027882:1"",""C1444637:1"",""C1833334:1"",""C0037083:1"",""C0521390:1"",""C1705543:2"",""C0001779:1"",""C0686907:1"",""C0205280:1"",""C0547044:2"",""C0567416:1"",""C1522138:1"",""C1704259:1"",""C0497327:1"",""C3845876:1"",""C1883559:1"",""C0008664:1"",""C0332453:3"",""C1521991:1"",""C0205148:1"",""C0006104:3"",""C1512571:1""]"
22820466;"[""C1749467:1"",""C3537346:1"",""C0022917:1"",""C0002395:4"",""C0205263:2"",""C0872341:1"",""C0086982:1"",""C0033164:1"",""C1817671:1"",""C1883708:1"",""C0037791:1"",""C0751494:1"",""C0033621:1"",""C0086418:1"",""C0205148:1"",""C0031437:1"",""C0282641:1"",""C0425152:1"",""C0031715:1"",""C0542341:2"",""C0006104:1"",""C1704241:1"",""C0520511:1"",""C1704675:1"",""C0080093:1"",""C1711351:1"",""C1279901:1"",""C0031727:1"",""C1518422:1"",""C0439849:1"",""C0027882:1"",""C0007634:1"",""C1274040:1"",""C0812303:5"",""C0276496:1"",""C0442805:1"",""C0027361:1"",""C1517945:2"",""C0030685:1"",""C0026809:1"",""C0686907:1"",""C0037083:2"",""C0032027:9""]"
12611974;"[""C0202194:1"",""C1280500:3"",""C1514721:1"",""C0002722:1"",""C0220806:1"",""C0439788:1"",""C0085140:1"",""C0871261:3"",""C0205263:1"",""C0006104:1"",""C0242624:1"",""C2936362:1"",""C0205374:1"",""C0205314:1"",""C0004781:1"",""C0085732:1"",""C0027882:3"",""C0205448:1"",""C0332453:1"",""C0002520:2"",""C0030705:1"",""C0022009:2"",""C0443264:2"",""C0254580:1"",""C0010453:1"",""C0392756:1"",""C0002395:1"",""C0205396:1"",""C2603343:2"",""C1522138:1"",""C0001613:1"",""C0542341:2"",""C0599161:1"",""C1269647:4"",""C0920630:1"",""C0814670:1"",""C2244223:1"",""C0039796:1"",""C0150141:1"",""C0006675:1"",""C2333949:1"",""C0597452:1"",""C0030956:3"",""C2698977:2"",""C1512045:1"",""C0030298:1"",""C0086418:3"",""C0872051:1"",""C0598352:1"",""C0175723:1"",""C0521116:5"",""C2331620:2"",""C0034693:1"",""C0449445:1"",""C0443198:1"",""C0019564:1"",""C3266814:1"",""C1704675:1"",""C1420510:7"",""C0063684:4"",""C1701901:1"",""C0599668:2"",""C0205421:1"",""C0439673:1"",""C0086168:1"",""C0185125:1"",""C0150312:1""]"
7710672;"[""C0015127:1"",""C0449851:1"",""C0033204:1"",""C0015295:4"",""C0030705:2"",""C1561491:1"",""C1709707:1"",""C0026882:4"",""C0521114:1"",""C0743559:1"",""C0205448:1"",""C0032520:2"",""C0276496:2"",""C0162735:1"",""C0002395:1"",""C0008664:1"",""C0085151:2"",""C1711254:1"",""C2745955:1"",""C0700321:1"",""C1514468:1"",""C0017337:2"",""C2347026:1"",""C0241888:1"",""C2603343:1"",""C0243031:1""]"
19339253;"[""C0032743:1"",""C1762617:1"",""C0494463:1"",""C0332232:1"",""C1708335:1"",""C2348792:1"",""C0451306:2"",""C0034975:1"",""C1550501:1"",""C0205087:1"",""C0086168:1"",""C0205127:1"",""C1704243:2"",""C0006104:1"",""C1547014:1"",""C0139815:1"",""C0439148:3"",""C0333463:1"",""C1522565:3"",""C3161035:2"",""C0439834:1"",""C0205225:1"",""C0549183:1"",""C0424093:1"",""C0444706:1"",""C0237881:1"",""C0205210:4"",""C0549178:1"",""C0332181:1"",""C0439234:5"",""C0449258:1"",""C1882348:1"",""C0002424:1"",""C0441833:2"",""C1518422:3"",""C0205164:1"",""C2348867:2"",""C0007765:1"",""C1869457:1"",""C0024485:4"",""C1457868:1"",""C0456603:2"",""C1077578:1"",""C0205171:1"",""C0235946:1"",""C0678594:1"",""C1521970:1"",""C0205410:1"",""C0205448:3"",""C0097150:5"",""C0700321:1"",""C1270972:2"",""C2603343:1"",""C0002395:5"",""C0338656:4"",""C1568156:1"",""C0205469:1"",""C0030664:1"",""C1516634:1"",""C0679575:1"",""C1843013:1"",""C1707520:2"",""C3538928:1"",""C0205420:2"",""C0919414:1"",""C0871208:2"",""C0683325:1"",""C0376558:1"",""C1285529:1"",""C0205307:2"",""C1511726:1"",""C0680263:1"",""C0001613:1"",""C0443172:5"",""C0231290:1"",""C0027746:7"",""C0205447:2"",""C1457887:1"",""C0002726:1"",""C0031082:3"",""C1561607:1"",""C1521828:5"",""C1519249:2"",""C0558058:1"",""C1521733:1"",""C0038111:2"",""C0002716:1"",""C0233820:1"",""C1705760:4"",""C0333562:1"",""C0441471:1"",""C0040223:1"",""C0333641:1""]"
